session_id,user_id,step_index,action
sess_01573,user_074,1,assign_delivery
sess_01574,user_075,0,view_phone
sess_01574,user_075,1,purchase_phone
sess_01574,user_075,2,purchase_warranty
sess_01574,user_075,3,open_purchases
sess_01575,user_076,0,open_products
sess_01575,user_076,1,search_laptop
sess_01575,user_076,2,view_laptop
sess_01575,user_076,3,purchase_laptop
sess_01575,user_076,4,purchase_mouse
sess_01575,user_076,5,open_purchases
sess_01576,user_077,0,open_products
sess_01576,user_077,1,search_laptop
sess_01576,user_077,2,view_laptop
sess_01576,user_077,3,purchase_laptop
sess_01576,user_077,4,purchase_warranty
sess_01576,user_077,5,open_purchases
sess_01577,user_078,0,open_products
sess_01577,user_078,1,search_phone
sess_01577,user_078,2,view_phone
sess_01577,user_078,3,purchase_phone
sess_01577,user_078,4,purchase_warranty
sess_01578,user_079,0,view_laptop
sess_01578,user_079,1,purchase_laptop
sess_01578,user_079,2,purchase_mouse
sess_01578,user_079,3,open_purchases
sess_01579,user_080,0,create_quotation
sess_01579,user_080,1,add_product
sess_01579,user_080,2,set_discount
sess_01579,user_080,3,save_quotation
sess_01579,user_080,4,send_quotation
sess_01579,user_080,5,create_order
sess_01580,user_081,0,open_quotations
sess_01580,user_081,1,create_quotation
sess_01580,user_081,2,add_product
sess_01580,user_081,3,set_discount
sess_01580,user_081,4,save_quotation
sess_01580,user_081,5,send_quotation
sess_01580,user_081,6,create_order
sess_01581,user_082,0,view_customer
sess_01581,user_082,1,view_customer_quotations
sess_01582,user_083,0,view_phone
sess_01582,user_083,1,purchase_phone
sess_01582,user_083,2,purchase_headphones
sess_01583,user_084,0,open_products
sess_01583,user_084,1,search_monitor
sess_01583,user_084,2,view_monitor
sess_01583,user_084,3,purchase_monitor
sess_01583,user_084,4,purchase_keyboard
sess_01584,user_085,0,open_products
sess_01584,user_085,1,search_laptop
sess_01584,user_085,2,view_laptop
sess_01584,user_085,3,purchase_laptop
sess_01584,user_085,4,purchase_headphones
sess_01584,user_085,5,open_purchases
sess_01585,user_086,0,open_quotations
sess_01585,user_086,1,create_quotation
sess_01585,user_086,2,add_product
sess_01585,user_086,3,set_discount
sess_01585,user_086,4,save_quotation
sess_01585,user_086,5,send_quotation
sess_01585,user_086,6,create_order
sess_01586,user_087,0,open_products
sess_01586,user_087,1,search_phone
sess_01586,user_087,2,view_phone
sess_01586,user_087,3,purchase_phone
sess_01586,user_087,4,purchase_warranty
sess_01586,user_087,5,open_purchases
sess_01587,user_088,0,open_products
sess_01587,user_088,1,search_laptop
sess_01587,user_088,2,view_laptop
sess_01587,user_088,3,purchase_laptop
sess_01587,user_088,4,purchase_laptop_bag
sess_01588,user_089,0,open_products
sess_01588,user_089,1,search_monitor
sess_01588,user_089,2,view_monitor
sess_01588,user_089,3,purchase_monitor
sess_01588,user_089,4,purchase_keyboard
sess_01589,user_090,0,open_products
sess_01589,user_090,1,search_laptop
sess_01589,user_090,2,view_laptop
sess_01589,user_090,3,purchase_laptop
sess_01589,user_090,4,purchase_headphones
sess_01589,user_090,5,open_purchases
sess_01590,user_091,0,view_laptop
sess_01590,user_091,1,purchase_laptop
sess_01590,user_091,2,purchase_headphones
sess_01590,user_091,3,open_purchases
sess_01591,user_092,0,view_laptop
sess_01591,user_092,1,purchase_laptop
sess_01591,user_092,2,purchase_mouse
sess_01591,user_092,3,open_purchases
sess_01592,user_093,0,open_products
sess_01592,user_093,1,search_laptop
sess_01592,user_093,2,view_laptop
sess_01592,user_093,3,purchase_laptop
sess_01592,user_093,4,purchase_headphones
sess_01593,user_094,0,view_phone
sess_01593,user_094,1,purchase_phone
sess_01593,user_094,2,purchase_phone_case
sess_01593,user_094,3,open_purchases
sess_01594,user_095,0,login
sess_01594,user_095,1,open_products
sess_01594,user_095,2,search_laptop
sess_01594,user_095,3,view_laptop
sess_01594,user_095,4,purchase_laptop
sess_01594,user_095,5,purchase_headphones
sess_01594,user_095,6,open_purchases
sess_01595,user_096,0,create_quotation
sess_01595,user_096,1,add_product
sess_01595,user_096,2,save_quotation
sess_01595,user_096,3,send_quotation
sess_01595,user_096,4,create_order
sess_01596,user_097,0,open_products
sess_01596,user_097,1,search_laptop
sess_01596,user_097,2,view_laptop
sess_01596,user_097,3,purchase_laptop
sess_01596,user_097,4,purchase_headphones
sess_01596,user_097,5,open_purchases
sess_01597,user_098,0,create_quotation
sess_01597,user_098,1,add_product
sess_01597,user_098,2,save_quotation
sess_01597,user_098,3,send_quotation
sess_01597,user_098,4,create_order
sess_01598,user_099,0,view_monitor
sess_01598,user_099,1,purchase_monitor
sess_01598,user_099,2,purchase_keyboard
sess_01599,user_100,0,create_quotation
sess_01599,user_100,1,add_product
sess_01599,user_100,2,set_discount
sess_01599,user_100,3,save_quotation
sess_01599,user_100,4,send_quotation
sess_01599,user_100,5,create_order
sess_01600,user_101,0,open_products
sess_01600,user_101,1,search_laptop
sess_01600,user_101,2,view_laptop
sess_01600,user_101,3,purchase_laptop
sess_01600,user_101,4,purchase_headphones
sess_01601,user_102,0,open_customers
sess_01601,user_102,1,view_customer
sess_01601,user_102,2,view_customer_quotations
sess_01601,user_102,3,create_quotation
sess_01602,user_103,0,view_phone
sess_01602,user_103,1,purchase_phone
sess_01602,user_103,2,purchase_phone_case
sess_01602,user_103,3,open_purchases
sess_01603,user_104,0,open_products
sess_01603,user_104,1,search_phone
sess_01603,user_104,2,view_phone
sess_01603,user_104,3,purchase_phone
sess_01603,user_104,4,purchase_phone_case
sess_01603,user_104,5,open_purchases
sess_01604,user_105,0,login
sess_01604,user_105,1,open_products
sess_01604,user_105,2,search_laptop
sess_01604,user_105,3,view_laptop
sess_01604,user_105,4,purchase_laptop
sess_01604,user_105,5,purchase_headphones
sess_01605,user_106,0,open_products
sess_01605,user_106,1,search_monitor
sess_01605,user_106,2,view_monitor
sess_01605,user_106,3,purchase_monitor
sess_01605,user_106,4,purchase_keyboard
sess_01606,user_107,0,open_customers
sess_01606,user_107,1,view_customer
sess_01606,user_107,2,view_customer_quotations
sess_01606,user_107,3,create_quotation
sess_01607,user_108,0,create_quotation
sess_01607,user_108,1,add_product
sess_01607,user_108,2,save_quotation
sess_01607,user_108,3,send_quotation
sess_01607,user_108,4,create_order
sess_01608,user_109,0,open_products
sess_01608,user_109,1,search_monitor
sess_01608,user_109,2,view_monitor
sess_01608,user_109,3,purchase_monitor
sess_01608,user_109,4,purchase_keyboard
sess_01609,user_110,0,view_phone
sess_01609,user_110,1,purchase_phone
sess_01609,user_110,2,purchase_phone_case
sess_01610,user_111,0,view_phone
sess_01610,user_111,1,purchase_phone
sess_01610,user_111,2,purchase_phone_case
sess_01610,user_111,3,open_purchases
sess_01611,user_112,0,view_laptop
sess_01611,user_112,1,purchase_laptop
sess_01611,user_112,2,purchase_headphones
sess_01611,user_112,3,open_purchases
sess_01612,user_113,0,open_orders
sess_01612,user_113,1,create_order
sess_01612,user_113,2,generate_invoice
sess_01612,user_113,3,confirm_payment
sess_01613,user_114,0,open_products
sess_01613,user_114,1,search_phone
sess_01613,user_114,2,view_phone
sess_01613,user_114,3,purchase_phone
sess_01613,user_114,4,purchase_phone_case
sess_01613,user_114,5,open_purchases
sess_01614,user_115,0,view_laptop
sess_01614,user_115,1,purchase_laptop
sess_01614,user_115,2,purchase_headphones
sess_01615,user_116,0,open_quotations
sess_01615,user_116,1,create_quotation
sess_01615,user_116,2,add_product
sess_01615,user_116,3,set_discount
sess_01615,user_116,4,save_quotation
sess_01615,user_116,5,send_quotation
sess_01616,user_117,0,view_customer
sess_01616,user_117,1,view_customer_orders
sess_01617,user_118,0,create_quotation
sess_01617,user_118,1,add_product
sess_01617,user_118,2,save_quotation
sess_01617,user_118,3,send_quotation
sess_01617,user_118,4,create_order
sess_01618,user_119,0,create_quotation
sess_01618,user_119,1,add_product
sess_01618,user_119,2,set_discount
sess_01618,user_119,3,save_quotation
sess_01618,user_119,4,send_quotation
sess_01618,user_119,5,create_order
sess_01619,user_120,0,open_products
sess_01619,user_120,1,search_laptop
sess_01619,user_120,2,view_laptop
sess_01619,user_120,3,purchase_laptop
sess_01619,user_120,4,purchase_warranty
sess_01619,user_120,5,open_purchases
sess_01620,user_121,0,open_products
sess_01620,user_121,1,search_laptop
sess_01620,user_121,2,view_laptop
sess_01620,user_121,3,purchase_laptop
sess_01620,user_121,4,purchase_headphones
sess_01621,user_122,0,open_products
sess_01621,user_122,1,search_phone
sess_01621,user_122,2,view_phone
sess_01621,user_122,3,purchase_phone
sess_01621,user_122,4,purchase_headphones
sess_01622,user_123,0,open_products
sess_01622,user_123,1,search_laptop
sess_01622,user_123,2,view_laptop
sess_01622,user_123,3,purchase_laptop
sess_01622,user_123,4,purchase_headphones
sess_01622,user_123,5,open_purchases
sess_01623,user_124,0,open_products
sess_01623,user_124,1,search_laptop
sess_01623,user_124,2,view_laptop
sess_01623,user_124,3,purchase_laptop
sess_01623,user_124,4,purchase_headphones
sess_01623,user_124,5,open_purchases
sess_01624,user_125,0,open_products
sess_01624,user_125,1,search_phone
sess_01624,user_125,2,view_phone
sess_01624,user_125,3,purchase_phone
sess_01624,user_125,4,purchase_headphones
sess_01624,user_125,5,open_purchases
sess_01625,user_126,0,view_laptop
sess_01625,user_126,1,purchase_laptop
sess_01625,user_126,2,purchase_mouse
sess_01626,user_127,0,open_orders
sess_01626,user_127,1,create_order
sess_01626,user_127,2,generate_invoice
sess_01627,user_128,0,open_products
sess_01627,user_128,1,search_laptop
sess_01627,user_128,2,view_laptop
sess_01627,user_128,3,purchase_laptop
sess_01627,user_128,4,purchase_headphones
sess_01628,user_129,0,create_order
sess_01628,user_129,1,generate_invoice
sess_01628,user_129,2,confirm_payment
sess_01629,user_130,0,create_quotation
sess_01629,user_130,1,add_product
sess_01629,user_130,2,save_quotation
sess_01629,user_130,3,send_quotation
sess_01629,user_130,4,create_order
sess_01630,user_131,0,view_phone
sess_01630,user_131,1,purchase_phone
sess_01630,user_131,2,purchase_phone_case
sess_01630,user_131,3,open_purchases
sess_01631,user_132,0,open_products
sess_01631,user_132,1,search_phone
sess_01631,user_132,2,view_phone
sess_01631,user_132,3,purchase_phone
sess_01631,user_132,4,purchase_headphones
sess_01631,user_132,5,open_purchases
sess_01632,user_133,0,view_phone
sess_01632,user_133,1,purchase_phone
sess_01632,user_133,2,purchase_headphones
sess_01632,user_133,3,open_purchases
sess_01633,user_134,0,open_products
sess_01633,user_134,1,search_monitor
sess_01633,user_134,2,view_monitor
sess_01633,user_134,3,purchase_monitor
sess_01633,user_134,4,purchase_keyboard
sess_01634,user_135,0,open_quotations
sess_01634,user_135,1,create_quotation
sess_01634,user_135,2,add_product
sess_01634,user_135,3,set_discount
sess_01634,user_135,4,save_quotation
sess_01634,user_135,5,send_quotation
sess_01635,user_136,0,open_products
sess_01635,user_136,1,search_phone
sess_01635,user_136,2,view_phone
sess_01635,user_136,3,purchase_phone
sess_01635,user_136,4,purchase_headphones
sess_01635,user_136,5,open_purchases
sess_01636,user_137,0,open_products
sess_01636,user_137,1,search_phone
sess_01636,user_137,2,view_phone
sess_01636,user_137,3,purchase_phone
sess_01636,user_137,4,purchase_headphones
sess_01637,user_138,0,open_products
sess_01637,user_138,1,search_phone
sess_01637,user_138,2,view_phone
sess_01637,user_138,3,purchase_phone
sess_01637,user_138,4,purchase_phone_case
sess_01637,user_138,5,open_purchases
sess_01638,user_139,0,create_quotation
sess_01638,user_139,1,add_product
sess_01638,user_139,2,set_discount
sess_01638,user_139,3,save_quotation
sess_01638,user_139,4,send_quotation
sess_01639,user_140,0,open_products
sess_01639,user_140,1,search_laptop
sess_01639,user_140,2,view_laptop
sess_01639,user_140,3,purchase_laptop
sess_01639,user_140,4,purchase_mouse
sess_01639,user_140,5,open_purchases
sess_01640,user_141,0,create_quotation
sess_01640,user_141,1,add_product
sess_01640,user_141,2,set_discount
sess_01640,user_141,3,save_quotation
sess_01640,user_141,4,send_quotation
sess_01641,user_142,0,create_quotation
sess_01641,user_142,1,add_product
sess_01641,user_142,2,set_discount
sess_01641,user_142,3,save_quotation
sess_01641,user_142,4,send_quotation
sess_01641,user_142,5,create_order
sess_01642,user_143,0,open_products
sess_01642,user_143,1,search_monitor
sess_01642,user_143,2,view_monitor
sess_01642,user_143,3,purchase_monitor
sess_01642,user_143,4,purchase_mouse
sess_01643,user_144,0,open_customers
sess_01643,user_144,1,view_customer
sess_01643,user_144,2,view_customer_quotations
sess_01643,user_144,3,create_quotation
sess_01644,user_145,0,create_order
sess_01644,user_145,1,generate_invoice
sess_01644,user_145,2,confirm_payment
sess_01645,user_146,0,view_monitor
sess_01645,user_146,1,purchase_monitor
sess_01645,user_146,2,purchase_mouse
sess_01646,user_147,0,create_quotation
sess_01646,user_147,1,add_product
sess_01646,user_147,2,save_quotation
sess_01646,user_147,3,send_quotation
sess_01646,user_147,4,create_order
sess_01647,user_148,0,open_products
sess_01647,user_148,1,search_phone
sess_01647,user_148,2,view_phone
sess_01647,user_148,3,purchase_phone
sess_01647,user_148,4,purchase_phone_case
sess_01648,user_149,0,open_quotations
sess_01648,user_149,1,create_quotation
sess_01648,user_149,2,add_product
sess_01648,user_149,3,save_quotation
sess_01648,user_149,4,send_quotation
sess_01648,user_149,5,create_order
sess_01649,user_150,0,view_monitor
sess_01649,user_150,1,purchase_monitor
sess_01649,user_150,2,purchase_mouse
sess_01650,user_001,0,open_products
sess_01650,user_001,1,search_laptop
sess_01650,user_001,2,view_laptop
sess_01650,user_001,3,purchase_laptop
sess_01650,user_001,4,purchase_mouse
sess_01650,user_001,5,open_purchases
sess_01651,user_002,0,view_laptop
sess_01651,user_002,1,purchase_laptop
sess_01651,user_002,2,purchase_warranty
sess_01651,user_002,3,open_purchases
sess_01652,user_003,0,open_products
sess_01652,user_003,1,search_laptop
sess_01652,user_003,2,view_laptop
sess_01652,user_003,3,purchase_laptop
sess_01652,user_003,4,purchase_headphones
sess_01652,user_003,5,open_purchases
sess_01653,user_004,0,view_laptop
sess_01653,user_004,1,purchase_laptop
sess_01653,user_004,2,purchase_headphones
sess_01654,user_005,0,login
sess_01654,user_005,1,open_products
sess_01654,user_005,2,search_phone
sess_01654,user_005,3,view_phone
sess_01654,user_005,4,purchase_phone
sess_01654,user_005,5,purchase_warranty
sess_01654,user_005,6,open_purchases
sess_01655,user_006,0,view_customer
sess_01655,user_006,1,view_customer_quotations
sess_01655,user_006,2,create_quotation
sess_01656,user_007,0,open_products
sess_01656,user_007,1,search_phone
sess_01656,user_007,2,view_phone
sess_01656,user_007,3,purchase_phone
sess_01656,user_007,4,purchase_headphones
sess_01657,user_008,0,create_quotation
sess_01657,user_008,1,add_product
sess_01657,user_008,2,set_discount
sess_01657,user_008,3,save_quotation
sess_01657,user_008,4,send_quotation
sess_01657,user_008,5,create_order
sess_01658,user_009,0,view_monitor
sess_01658,user_009,1,purchase_monitor
sess_01658,user_009,2,purchase_keyboard
sess_01659,user_010,0,login
sess_01659,user_010,1,open_products
sess_01659,user_010,2,search_laptop
sess_01659,user_010,3,view_laptop
sess_01659,user_010,4,purchase_laptop
sess_01659,user_010,5,purchase_headphones
sess_01659,user_010,6,open_purchases
sess_01660,user_011,0,open_customers
sess_01660,user_011,1,view_customer
sess_01660,user_011,2,view_customer_quotations
sess_01660,user_011,3,create_quotation
sess_01661,user_012,0,view_monitor
sess_01661,user_012,1,purchase_monitor
sess_01661,user_012,2,purchase_keyboard
sess_01662,user_013,0,open_products
sess_01662,user_013,1,search_phone
sess_01662,user_013,2,view_phone
sess_01662,user_013,3,purchase_phone
sess_01662,user_013,4,purchase_phone_case
sess_01662,user_013,5,open_purchases
sess_01663,user_014,0,view_phone
sess_01663,user_014,1,purchase_phone
sess_01663,user_014,2,purchase_warranty
sess_01664,user_015,0,open_products
sess_01664,user_015,1,search_laptop
sess_01664,user_015,2,view_laptop
sess_01664,user_015,3,purchase_laptop
sess_01664,user_015,4,purchase_mouse
sess_01664,user_015,5,open_purchases
sess_01665,user_016,0,create_quotation
sess_01665,user_016,1,add_product
sess_01665,user_016,2,set_discount
sess_01665,user_016,3,save_quotation
sess_01665,user_016,4,send_quotation
sess_01665,user_016,5,create_order
sess_01666,user_017,0,create_quotation
sess_01666,user_017,1,add_product
sess_01666,user_017,2,set_discount
sess_01666,user_017,3,save_quotation
sess_01666,user_017,4,open_quotations
sess_01667,user_018,0,open_products
sess_01667,user_018,1,search_monitor
sess_01667,user_018,2,view_monitor
sess_01667,user_018,3,purchase_monitor
sess_01667,user_018,4,purchase_keyboard
sess_01668,user_019,0,open_products
sess_01668,user_019,1,search_monitor
sess_01668,user_019,2,view_monitor
sess_01668,user_019,3,purchase_monitor
sess_01668,user_019,4,purchase_keyboard
sess_01669,user_020,0,view_phone
sess_01669,user_020,1,purchase_phone
sess_01669,user_020,2,purchase_phone_case
sess_01670,user_021,0,view_laptop
sess_01670,user_021,1,purchase_laptop
sess_01670,user_021,2,purchase_laptop_bag
sess_01671,user_022,0,view_laptop
sess_01671,user_022,1,purchase_laptop
sess_01671,user_022,2,purchase_headphones
sess_01671,user_022,3,open_purchases
sess_01672,user_023,0,open_customers
sess_01672,user_023,1,view_customer
sess_01672,user_023,2,view_customer_quotations
sess_01672,user_023,3,create_quotation
sess_01673,user_024,0,view_customer
sess_01673,user_024,1,view_customer_quotations
sess_01674,user_025,0,view_monitor
sess_01674,user_025,1,purchase_monitor
sess_01674,user_025,2,purchase_keyboard
sess_01675,user_026,0,open_products
sess_01675,user_026,1,search_phone
sess_01675,user_026,2,view_phone
sess_01675,user_026,3,purchase_phone
sess_01675,user_026,4,purchase_phone_case
sess_01676,user_027,0,view_phone
sess_01676,user_027,1,purchase_phone
sess_01676,user_027,2,purchase_phone_case
sess_01676,user_027,3,open_purchases
sess_01677,user_028,0,login
sess_01677,user_028,1,open_products
sess_01677,user_028,2,search_phone
sess_01677,user_028,3,view_phone
sess_01677,user_028,4,purchase_phone
sess_01677,user_028,5,purchase_warranty
sess_01678,user_029,0,create_quotation
sess_01678,user_029,1,add_product
sess_01678,user_029,2,save_quotation
sess_01678,user_029,3,send_quotation
sess_01679,user_030,0,create_quotation
sess_01679,user_030,1,add_product
sess_01679,user_030,2,set_discount
sess_01679,user_030,3,save_quotation
sess_01679,user_030,4,send_quotation
sess_01679,user_030,5,create_order
sess_01680,user_031,0,view_monitor
sess_01680,user_031,1,purchase_monitor
sess_01680,user_031,2,purchase_keyboard
sess_01681,user_032,0,open_products
sess_01681,user_032,1,search_monitor
sess_01681,user_032,2,view_monitor
sess_01681,user_032,3,purchase_monitor
sess_01681,user_032,4,purchase_keyboard
sess_01682,user_033,0,open_customers
sess_01682,user_033,1,view_customer
sess_01682,user_033,2,update_customer
sess_01683,user_034,0,open_products
sess_01683,user_034,1,search_laptop
sess_01683,user_034,2,view_laptop
sess_01683,user_034,3,purchase_laptop
sess_01683,user_034,4,purchase_mouse
sess_01683,user_034,5,open_purchases
sess_01684,user_035,0,create_quotation
sess_01684,user_035,1,add_product
sess_01684,user_035,2,set_discount
sess_01684,user_035,3,save_quotation
sess_01684,user_035,4,open_quotations
sess_01685,user_036,0,open_products
sess_01685,user_036,1,search_monitor
sess_01685,user_036,2,view_monitor
sess_01685,user_036,3,purchase_monitor
sess_01685,user_036,4,purchase_keyboard
sess_01686,user_037,0,open_customers
sess_01686,user_037,1,view_customer
sess_01686,user_037,2,view_customer_quotations
sess_01686,user_037,3,create_quotation
sess_01687,user_038,0,open_customers
sess_01687,user_038,1,view_customer
sess_01687,user_038,2,view_customer_quotations
sess_01687,user_038,3,create_quotation
sess_01688,user_039,0,open_products
sess_01688,user_039,1,search_laptop
sess_01688,user_039,2,view_laptop
sess_01688,user_039,3,purchase_laptop
sess_01688,user_039,4,purchase_headphones
sess_01688,user_039,5,open_purchases
sess_01689,user_040,0,open_products
sess_01689,user_040,1,search_laptop
sess_01689,user_040,2,view_laptop
sess_01689,user_040,3,purchase_laptop
sess_01689,user_040,4,purchase_headphones
sess_01689,user_040,5,open_purchases
sess_01690,user_041,0,open_products
sess_01690,user_041,1,search_monitor
sess_01690,user_041,2,view_monitor
sess_01690,user_041,3,purchase_monitor
sess_01690,user_041,4,purchase_keyboard
sess_01691,user_042,0,open_products
sess_01691,user_042,1,search_laptop
sess_01691,user_042,2,view_laptop
sess_01691,user_042,3,purchase_laptop
sess_01691,user_042,4,purchase_headphones
sess_01691,user_042,5,open_purchases
sess_01692,user_043,0,open_products
sess_01692,user_043,1,search_phone
sess_01692,user_043,2,view_phone
sess_01692,user_043,3,purchase_phone
sess_01692,user_043,4,purchase_headphones
sess_01692,user_043,5,open_purchases
sess_01693,user_044,0,view_laptop
sess_01693,user_044,1,purchase_laptop
sess_01693,user_044,2,purchase_headphones
sess_01694,user_045,0,open_products
sess_01694,user_045,1,search_phone
sess_01694,user_045,2,view_phone
sess_01694,user_045,3,purchase_phone
sess_01694,user_045,4,purchase_phone_case
sess_01694,user_045,5,open_purchases
sess_01695,user_046,0,open_products
sess_01695,user_046,1,search_phone
sess_01695,user_046,2,view_phone
sess_01695,user_046,3,purchase_phone
sess_01695,user_046,4,purchase_phone_case
sess_01695,user_046,5,open_purchases
sess_01696,user_047,0,open_customers
sess_01696,user_047,1,view_customer
sess_01696,user_047,2,update_customer
sess_01697,user_048,0,open_quotations
sess_01697,user_048,1,create_quotation
sess_01697,user_048,2,add_product
sess_01697,user_048,3,set_discount
sess_01697,user_048,4,save_quotation
sess_01697,user_048,5,send_quotation
sess_01697,user_048,6,create_order
sess_01698,user_049,0,open_products
sess_01698,user_049,1,search_phone
sess_01698,user_049,2,view_phone
sess_01698,user_049,3,purchase_phone
sess_01698,user_049,4,purchase_phone_case
sess_01698,user_049,5,open_purchases
sess_01699,user_050,0,open_orders
sess_01699,user_050,1,create_order
sess_01699,user_050,2,assign_delivery
sess_01700,user_051,0,create_quotation
sess_01700,user_051,1,add_product
sess_01700,user_051,2,set_discount
sess_01700,user_051,3,save_quotation
sess_01700,user_051,4,open_quotations
sess_01701,user_052,0,open_products
sess_01701,user_052,1,search_phone
sess_01701,user_052,2,view_phone
sess_01701,user_052,3,purchase_phone
sess_01701,user_052,4,purchase_phone_case
sess_01702,user_053,0,view_phone
sess_01702,user_053,1,purchase_phone
sess_01702,user_053,2,purchase_warranty
sess_01702,user_053,3,open_purchases
sess_01703,user_054,0,view_monitor
sess_01703,user_054,1,purchase_monitor
sess_01703,user_054,2,purchase_keyboard
sess_01704,user_055,0,view_phone
sess_01704,user_055,1,purchase_phone
sess_01704,user_055,2,purchase_phone_case
sess_01704,user_055,3,open_purchases
sess_01705,user_056,0,create_quotation
sess_01705,user_056,1,add_product
sess_01705,user_056,2,set_discount
sess_01705,user_056,3,save_quotation
sess_01705,user_056,4,send_quotation
sess_01705,user_056,5,create_order
sess_01706,user_057,0,view_laptop
sess_01706,user_057,1,purchase_laptop
sess_01706,user_057,2,purchase_headphones
sess_01706,user_057,3,open_purchases
sess_01707,user_058,0,open_orders
sess_01707,user_058,1,create_order
sess_01707,user_058,2,generate_invoice
sess_01707,user_058,3,confirm_payment
sess_01708,user_059,0,view_laptop
sess_01708,user_059,1,purchase_laptop
sess_01708,user_059,2,purchase_headphones
sess_01709,user_060,0,open_products
sess_01709,user_060,1,search_phone
sess_01709,user_060,2,view_phone
sess_01709,user_060,3,purchase_phone
sess_01709,user_060,4,purchase_phone_case
sess_01709,user_060,5,open_purchases
sess_01710,user_061,0,create_quotation
sess_01710,user_061,1,add_product
sess_01710,user_061,2,set_discount
sess_01710,user_061,3,save_quotation
sess_01710,user_061,4,send_quotation
sess_01711,user_062,0,open_quotations
sess_01711,user_062,1,create_quotation
sess_01711,user_062,2,add_product
sess_01711,user_062,3,save_quotation
sess_01711,user_062,4,send_quotation
sess_01712,user_063,0,view_monitor
sess_01712,user_063,1,purchase_monitor
sess_01712,user_063,2,purchase_mouse
sess_01713,user_064,0,open_products
sess_01713,user_064,1,search_laptop
sess_01713,user_064,2,view_laptop
sess_01713,user_064,3,purchase_laptop
sess_01713,user_064,4,purchase_mouse
sess_01713,user_064,5,open_purchases
sess_01714,user_065,0,open_quotations
sess_01714,user_065,1,create_quotation
sess_01714,user_065,2,add_product
sess_01714,user_065,3,save_quotation
sess_01714,user_065,4,open_quotations
sess_01715,user_066,0,open_products
sess_01715,user_066,1,search_phone
sess_01715,user_066,2,view_phone
sess_01715,user_066,3,purchase_phone
sess_01715,user_066,4,purchase_headphones
sess_01715,user_066,5,open_purchases
sess_01716,user_067,0,open_products
sess_01716,user_067,1,search_laptop
sess_01716,user_067,2,view_laptop
sess_01716,user_067,3,purchase_laptop
sess_01716,user_067,4,purchase_laptop_bag
sess_01716,user_067,5,open_purchases
sess_01717,user_068,0,open_products
sess_01717,user_068,1,search_laptop
sess_01717,user_068,2,view_laptop
sess_01717,user_068,3,purchase_laptop
sess_01717,user_068,4,purchase_headphones
sess_01718,user_069,0,open_products
sess_01718,user_069,1,search_phone
sess_01718,user_069,2,view_phone
sess_01718,user_069,3,purchase_phone
sess_01718,user_069,4,purchase_phone_case
sess_01718,user_069,5,open_purchases
sess_01719,user_070,0,open_quotations
sess_01719,user_070,1,create_quotation
sess_01719,user_070,2,add_product
sess_01719,user_070,3,set_discount
sess_01719,user_070,4,save_quotation
sess_01719,user_070,5,send_quotation
sess_01719,user_070,6,create_order
sess_01720,user_071,0,view_customer
sess_01720,user_071,1,view_customer_quotations
sess_01720,user_071,2,create_quotation
sess_01721,user_072,0,open_customers
sess_01721,user_072,1,view_customer
sess_01721,user_072,2,view_customer_orders
sess_01722,user_073,0,open_products
sess_01722,user_073,1,search_monitor
sess_01722,user_073,2,view_monitor
sess_01722,user_073,3,purchase_monitor
sess_01722,user_073,4,purchase_keyboard
sess_01723,user_074,0,create_quotation
sess_01723,user_074,1,add_product
sess_01723,user_074,2,set_discount
sess_01723,user_074,3,save_quotation
sess_01723,user_074,4,send_quotation
sess_01723,user_074,5,create_order
sess_01724,user_075,0,open_products
sess_01724,user_075,1,search_laptop
sess_01724,user_075,2,view_laptop
sess_01724,user_075,3,purchase_laptop
sess_01724,user_075,4,purchase_headphones
sess_01724,user_075,5,open_purchases
sess_01725,user_076,0,view_laptop
sess_01725,user_076,1,purchase_laptop
sess_01725,user_076,2,purchase_headphones
sess_01725,user_076,3,open_purchases
sess_01726,user_077,0,create_order
sess_01726,user_077,1,generate_invoice
sess_01726,user_077,2,confirm_payment
sess_01727,user_078,0,open_products
sess_01727,user_078,1,search_monitor
sess_01727,user_078,2,view_monitor
sess_01727,user_078,3,purchase_monitor
sess_01727,user_078,4,purchase_headphones
sess_01728,user_079,0,create_quotation
sess_01728,user_079,1,add_product
sess_01728,user_079,2,set_discount
sess_01728,user_079,3,save_quotation
sess_01728,user_079,4,open_quotations
sess_01729,user_080,0,view_phone
sess_01729,user_080,1,purchase_phone
sess_01729,user_080,2,purchase_headphones
sess_01729,user_080,3,open_purchases
sess_01730,user_081,0,login
sess_01730,user_081,1,open_products
sess_01730,user_081,2,search_phone
sess_01730,user_081,3,view_phone
sess_01730,user_081,4,purchase_phone
sess_01730,user_081,5,purchase_phone_case
sess_01730,user_081,6,open_purchases
sess_01731,user_082,0,open_products
sess_01731,user_082,1,search_phone
sess_01731,user_082,2,view_phone
sess_01731,user_082,3,purchase_phone
sess_01731,user_082,4,purchase_phone_case
sess_01731,user_082,5,open_purchases
sess_01732,user_083,0,view_laptop
sess_01732,user_083,1,purchase_laptop
sess_01732,user_083,2,purchase_mouse
sess_01733,user_084,0,open_products
sess_01733,user_084,1,search_phone
sess_01733,user_084,2,view_phone
sess_01733,user_084,3,purchase_phone
sess_01733,user_084,4,purchase_phone_case
sess_01733,user_084,5,open_purchases
sess_01734,user_085,0,view_phone
sess_01734,user_085,1,purchase_phone
